Date,Tesla Close Price,Tesla Volume,Nickel Close Price,Nickel Volume,Lithium Close Price,Lithium Volume,NASDAQ Close Price,NASDAQ Volume,Day of the Week,Tesla Price MA10,Tesla Price MA50,Lithium Price MA10,Lithium Price MA50,Nickel Price MA10,Nickel Price MA50,Percentage Change Tesla,Percentage Change NASDAQ
2016-08-23,44.967999,23922000,684.1,20700.0,24.879998999999998,232000,5260.080078,1547050000,Tuesday,44.8977998,44.10296012000009,24.8230001,24.874200039999995,676.739990234375,681.30599609375,0.008567712029958097,0.0029516034989784945
2016-08-24,44.523998,12853500,667.6,27350.0,24.610001,71000,5217.689941,1714780000,Wednesday,44.837199500000004,44.13360006000009,24.782000200000002,24.877600039999997,676.739990234375,681.30599609375,-0.009873710413487613,-0.008058838719451233
2016-08-25,44.192001,8812500,656.7,27360.0,24.74,54700,5212.200195,1511890000,Thursday,44.75819980000001,44.14664006000009,24.7420003,24.876800019999997,676.739990234375,681.30599609375,-0.007456585547416461,-0.0010521410934868358
2016-08-26,43.998001,11195000,656.8,28820.0,24.559998999999998,64400,5218.919922,1591060000,Friday,44.645799700000005,44.15488010000009,24.707000200000003,24.874999999999996,676.739990234375,681.30599609375,-0.004389934730495537,0.0012892304110738717
2016-08-29,43.040001000000004,16331500,659.8,9940.0,24.549999,78600,5232.330078,1416640000,Monday,44.43799980000001,44.15380008000009,24.669000099999998,24.872799979999996,676.739990234375,681.30599609375,-0.021773716492256012,0.0025695270669838788
2016-08-30,42.268002,15844500,655.4,23710.0,24.74,66200,5222.990234000001,1561020000,Tuesday,44.19260000000001,44.12036014000009,24.673000000000002,24.865999979999998,673.7699951171875,681.30599609375,-0.017936779323030283,-0.0017850257649588697
2016-08-31,42.402,16382500,650.7,14960.0,24.5,107900,5213.220215,1761770000,Wednesday,43.968000100000005,44.089960120000086,24.677999900000003,24.847999979999994,670.2999938964844,681.30599609375,0.0031701995282389372,-0.0018705796033086086
2016-09-01,40.153999,39715500,664.6,37210.0,24.690001000000002,49300,5227.209961,1592520000,Thursday,43.513200000000005,44.106400080000085,24.668999900000003,24.839000019999993,667.7999938964844,681.30599609375,-0.053016390736286056,0.002683513341666721
2016-09-02,39.556,29887000,669.3,25510.0,25.01,58600,5249.899902,1474200000,Friday,42.9688,44.11192010000009,24.694999900000006,24.826799999999995,665.3099914550781,681.30599609375,-0.014892638713269957,0.004340736486440955
2016-09-06,40.566002000000005,21953000,671.2,27890.0,25.389999,144300,5275.910156,1777940000,Tuesday,42.566800300000004,44.15064012000009,24.7669998,24.856399979999992,663.6199951171875,681.30599609375,0.025533471534027852,0.004954428557788493
2016-09-07,40.341999,18204500,679.1,26410.0,25.48,64900,5283.930176,1878460000,Wednesday,42.1042003,44.16328012000009,24.826999900000004,24.90559997999999,663.1199951171875,681.30599609375,-0.005521939283048005,0.0015201206546096024
2016-09-08,39.472,16889500,685.5,31250.0,25.360001,48200,5259.47998,1839790000,Thursday,41.5990005,44.145560080000095,24.901999900000003,24.930200019999994,664.9099975585938,681.30599609375,-0.02156558974680456,-0.00462727462051904
2016-09-09,38.894001,18785000,692.3,31590.0,24.4,147800,5125.910156,2208690000,Friday,41.0692005,44.0826801400001,24.8679999,24.92520001999999,668.4699951171875,681.30599609375,-0.014643266112687403,-0.02539601339066222
2016-09-12,39.66,18576000,672.3,33550.0,24.540001,72200,5211.890136999999,2007610000,Monday,40.635400399999995,44.0267601200001,24.8660001,24.916200039999993,670.0199951171875,681.30599609375,0.019694528212718332,0.01677360281068485
2016-09-13,39.209998999999996,17947000,662.5,20600.0,24.040001,62100,5155.25,2071460000,Tuesday,40.2524002,43.944960120000104,24.8150003,24.896000079999993,670.2899963378907,681.30599609375,-0.011346469994957142,-0.010867484830100804
2016-09-14,39.282001,11272500,659.0,34480.0,24.120001000000002,57000,5173.77002,1902680000,Wednesday,39.95380009999999,43.8746801200001,24.7530004,24.882200119999993,670.6499938964844,681.30599609375,0.0018363173128366217,0.0035924581737063477
2016-09-15,40.084,15386000,648.9,39250.0,24.52,37300,5249.689941,1950940000,Thursday,39.72200009999999,43.8186001200001,24.7550004,24.883600099999995,670.4699951171875,681.30599609375,0.020416449762831634,0.014674003812794156
2016-09-16,41.080002,15539000,651.6,33190.0,24.530001000000002,51500,5244.569824,3013860000,Friday,39.81460039999999,43.7764401600001,24.739000400000002,24.888800119999996,669.1699951171875,681.30599609375,0.024847869474104334,-0.000975317982117696
2016-09-19,41.268002,11497500,678.7,46050.0,24.459999,91300,5235.029785,1791120000,Monday,39.98580059999999,43.7346802200001,24.6840003,24.878600119999998,670.1099975585937,681.30599609375,0.004576435999199768,-0.001819031745243227
2016-09-20,40.928001,12052500,687.2,32900.0,24.26,26800,5241.350098,1695190000,Tuesday,40.02200049999999,43.6541202200001,24.571000400000003,24.861800119999998,671.7099975585937,681.30599609375,-0.008238852949556397,0.0012073117555337909
2016-09-21,41.043999,13167500,690.3,26060.0,24.74,61200,5295.180176,1999690000,Wednesday,40.09220049999999,43.57640020000011,24.497000400000005,24.847200139999998,672.8299987792968,681.30599609375,0.002834196568749947,0.010270269490401107
2016-09-22,41.285999,11914500,705.1,36160.0,24.629998999999998,37300,5339.52002,1882100000,Thursday,40.27360039999999,43.512000160000106,24.424000200000002,24.830400140000002,674.7899963378907,681.30599609375,0.005896111633761469,0.008373623281218379
2016-09-23,41.490002000000004,14526000,706.3,39400.0,24.299999,48600,5305.75,1761330000,Friday,40.53320049999999,43.4556802000001,24.414000100000003,24.80320012,676.1899963378906,681.30599609375,0.0049412150593717286,-0.0063245422572645316
2016-09-26,41.798,11972000,694.8,33180.0,24.200001,48800,5257.490234000001,1669520000,Monday,40.74700049999999,43.41004016000011,24.380000100000004,24.77500012,678.4399963378906,681.30599609375,0.007423426974045411,-0.009095748197709863
2016-09-27,41.161999,16866000,703.1,76940.0,24.389999,72400,5305.709961,1751060000,Tuesday,40.94220049999999,43.3282801400001,24.414999900000005,24.748800080000002,682.4999938964844,681.30599609375,-0.01521606296952005,0.009171624644809251
2016-09-28,41.254002,10442000,707.3,34510.0,24.700001,49800,5318.549805,1785470000,Wednesday,41.139400599999995,43.25232022000011,24.47299990000001,24.74060008,687.3299926757812,681.30599609375,0.0022351441192154375,0.0024200048804741137
2016-09-29,40.139998999999996,13635000,693.8,39300.0,24.52,30800,5269.149902,1941170000,Thursday,41.145000499999995,43.141680180000115,24.472999900000005,24.72760008,691.8199890136718,681.30599609375,-0.027003513501550835,-0.009288227958974549
2016-09-30,40.806,12931500,699.1,17340.0,24.68,19000,5312.0,2059800000,Friday,41.11760029999999,43.07580022000011,24.487999800000004,24.727800079999998,696.5699890136718,681.30599609375,0.016591953577278495,0.008132260193192797
2016-10-03,42.740002000000004,29999500,687.7,49210.0,24.59,29400,5300.870117,1604060000,Monday,41.26480029999999,43.041520280000114,24.500999900000004,24.720600059999995,697.4699890136719,681.30599609375,0.04739503994510619,-0.002095233998493873
2016-10-04,42.282001,17707500,671.7,44190.0,24.43,65200,5289.660156,1708990000,Tuesday,41.40020029999999,42.96712032000011,24.5179999,24.711000059999996,695.9199890136719,681.30599609375,-0.010715979844830192,-0.0021147397979154325
2016-10-05,41.692001,9387500,675.8,33350.0,24.690001000000002,43700,5316.02002,1753340000,Wednesday,41.46500049999999,42.88292034000011,24.512999999999998,24.705200079999994,694.4699890136719,681.30599609375,-0.013953928055580933,0.00498328119815028
2016-10-06,40.200001,23517000,684.5,30080.0,24.440001000000002,70000,5306.850098,1654020000,Thursday,41.35640069999999,42.77296032000011,24.4940002,24.697000099999997,692.4099914550782,681.30599609375,-0.035786241106537386,-0.0017249600199963355
2016-10-07,39.321999,17465000,680.9,30480.0,24.26,41800,5292.399902,1646650000,Friday,41.13960039999999,42.63696026000011,24.4900003,24.682400099999995,689.8699951171875,681.30599609375,-0.02184084522783969,-0.0027229327629672007
2016-10-10,40.189999,16581500,699.9,35070.0,24.43,38200,5328.669922,1364150000,Monday,40.97880029999999,42.50160024000011,24.5130002,24.672600099999997,690.3799987792969,681.30599609375,0.02207415752184927,0.006853227396193873
2016-10-11,40.02,11642000,697.7,17180.0,23.969998999999998,336700,5246.790039,1821680000,Tuesday,40.864600399999986,42.381960260000106,24.4710002,24.658200059999995,689.8400024414062,681.30599609375,-0.004229883160733472,-0.01536591385815611
2016-10-12,40.301998,9853500,706.6,17620.0,23.889999,57600,5239.02002,1565940000,Wednesday,40.76939999999998,42.2792002400001,24.389999999999997,24.649600039999996,689.7700012207031,681.30599609375,0.007046426786606608,-0.0014809090781687795
2016-10-13,40.048,12473000,696.4,36260.0,23.49,85200,5213.330078,1735310000,Thursday,40.760200099999985,42.1770002200001,24.287,24.626200039999993,690.0300048828125,681.30599609375,-0.0063023674409391495,-0.004903577749641785
2016-10-14,39.301998,21349500,697.9,21950.0,23.639999,48800,5214.160156,1594480000,Friday,40.60979989999999,42.040600140000095,24.1829999,24.60060001999999,689.910009765625,681.30599609375,-0.018627696763883428,0.00015922222218445192
2016-10-17,38.792,22770500,688.1,26350.0,23.620001000000002,33800,5199.819824,1424270000,Monday,40.214999699999986,41.89632012000009,24.086,24.56960003999999,689.9500061035156,681.30599609375,-0.012976388630420166,-0.0027502668830565735
2016-10-18,39.82,28402500,695.4,21580.0,23.99,47700,5243.839844,1474430000,Tuesday,39.96879959999999,41.78808016000009,24.041999999999994,24.54780003999999,692.3200073242188,681.30599609375,0.026500309342132322,0.008465681790900348
2016-10-19,40.712002000000005,34956000,685.8,29960.0,24.35,60200,5246.410156,1546960000,Wednesday,39.870799699999985,41.68600016000009,24.007999899999998,24.53360005999999,693.3200073242188,681.30599609375,0.022400853842290402,0.0004901583718162073
2016-10-20,39.82,25364500,675.2,21600.0,24.35,55800,5241.830078,1741820000,Thursday,39.83279959999999,41.579800140000096,23.9989998,24.52020005999999,692.3900085449219,681.30599609375,-0.021910050014244065,-0.0008729927443362762
2016-10-21,40.018002,14717000,666.6,25040.0,24.32,22200,5257.399902,1649470000,Friday,39.90239989999999,41.48052022000009,24.0049998,24.503800079999987,690.9600036621093,681.30599609375,0.004972425916624834,0.002970303075131575
2016-10-24,40.551998,13758000,677.6,29450.0,24.379998999999998,25600,5309.830078,1531970000,Monday,39.93859979999999,41.38912014000009,23.9999997,24.493200059999985,688.7299987792969,681.30599609375,0.013343894580243987,0.009972643697896189
2016-10-25,40.467999,12225000,682.0,26600.0,24.309998999999998,27000,5283.399902,1579490000,Tuesday,39.98339969999999,41.29612012000009,24.033999700000003,24.480800039999984,687.1599975585938,681.30599609375,-0.0020713899226371124,-0.004977593559821636
2016-10-26,40.448002,28164000,681.2,24810.0,24.02,20100,5250.27002,1725900000,Wednesday,39.99800009999999,41.21064016000008,24.046999800000002,24.467200019999986,684.6200012207031,681.2279968261719,-0.0004941435330172439,-0.006270561118695395
2016-10-27,40.801998,65468500,689.9,29130.0,23.83,31900,5215.970215,1918690000,Thursday,40.07339989999999,41.13372014000009,24.0809998,24.454799999999988,683.9700012207031,681.3179968261719,0.008751878522949008,-0.006532960184779113
2016-10-28,39.993999,21400500,692.4,23890.0,23.889999,18900,5190.100098,1895970000,Friday,40.142599999999995,41.039560120000075,24.1059998,24.436999959999984,683.4200012207032,681.3739978027344,-0.019802927297824846,-0.004959790016745735
2016-10-31,39.546001000000004,23461500,696.6,13340.0,24.08,34400,5189.140136999999,1707260000,Monday,40.2180001,40.93048014000008,24.151999699999998,24.423599959999983,684.2700012207031,681.4219970703125,-0.011201630524619421,-0.00018496001654577654
2016-11-01,38.158001,35300000,697.2,24670.0,23.83,56300,5153.580078,1878650000,Tuesday,40.051800199999995,40.80192018000008,24.135999699999996,24.40679995999998,684.45,681.6039978027344,-0.0350983655717807,-0.006852784480890439
2016-11-02,37.604,21267000,690.9,19770.0,23.43,81500,5105.569824,2105870000,Wednesday,39.741,40.654640200000074,24.043999699999997,24.37779997999998,684.9600036621093,681.7399987792969,-0.014518606464735906,-0.009315903366855505
2016-11-03,37.484001,13265000,700.1,21890.0,24.030001000000002,55200,5058.410156,2107720000,Thursday,39.5074001,40.51384026000007,24.011999799999998,24.366199979999983,687.45,682.3899987792969,-0.0031911232847569027,-0.009236905894091318
2016-11-04,38.112,25730000,698.0,19410.0,23.92,26600,5046.370117,2015130000,Friday,39.31679989999999,40.39224024000007,23.9719998,24.349799979999986,690.5900024414062,683.2159985351562,0.016753787836042422,-0.0023802022035952497
2016-11-07,38.641998,19350500,747.7,57640.0,24.34,23100,5166.169922,1914310000,Monday,39.12579989999999,40.28512018000008,23.967999899999995,24.34539999999998,697.6000061035156,685.0339990234374,0.013906328715365124,0.02373979756189959
2016-11-08,38.987999,16338000,745.1,52580.0,24.280001000000002,18800,5193.490234000001,1736100000,Tuesday,38.977799899999994,40.20408014000007,23.965000099999997,24.340000039999982,703.9100036621094,686.7399987792969,0.008954014230837748,0.005288310762613158
2016-11-09,38.012001,40865500,771.4,47560.0,23.799999,55100,5251.069824,2824560000,Wednesday,38.734199799999985,40.11896012000007,23.942999999999998,24.32120001999998,712.9300048828125,689.0599987792968,-0.02503329293714207,0.011086877495801506
2016-11-10,37.07,33751500,766.9,37050.0,23.610001,84400,5208.799805,2984360000,Thursday,38.36099999999999,40.01232012000007,23.921000099999997,24.303400039999982,720.6300048828125,691.3839990234375,-0.02478167355620131,-0.00804979183609511
2016-11-11,37.712002000000005,19942500,757.7,80360.0,23.43,83700,5237.109863000001,2285050000,Friday,38.132800299999985,39.96348018000007,23.8750002,24.278200019999986,727.1600036621094,693.2459997558594,0.01731864041003517,0.005435044359513697
2016-11-14,36.290001000000004,32761000,769.4,17290.0,23.32,49700,5218.399902,2369190000,Monday,37.80720029999999,39.89816020000007,23.799000200000002,24.244400019999986,734.4400085449219,695.2480004882813,-0.0377068552340446,-0.003572573707530169
2016-11-15,36.754002,19510000,769.1,28520.0,23.75,35800,5275.620117,2156500000,Tuesday,37.666800399999985,39.821920200000065,23.791000200000003,24.211600039999986,741.6300048828125,697.2059997558594,0.012785918633620108,0.010965088163915837
2016-11-16,36.785999,17172000,769.9,26800.0,23.629998999999998,44500,5294.580078,2057140000,Wednesday,37.58500029999999,39.750800200000064,23.8110001,24.174600019999986,749.5300048828125,699.0220007324219,0.0008705718631674131,0.0035938829141437534
2016-11-17,37.731998,24435500,760.2,19290.0,23.77,24400,5333.970215,2081760000,Thursday,37.60979999999999,39.716000160000064,23.785,24.142799999999983,755.5400085449219,700.5160009765625,0.025716278630899758,0.007439709366881431
2016-11-18,37.004002,26051500,740.7,28510.0,23.66,24100,5321.509765999999,1858610000,Friday,37.49900019999999,39.67820018000007,23.758999999999997,24.127999999999982,759.810009765625,701.4840014648438,-0.019293862996600297,-0.0023360552267353007
2016-11-21,36.903999,21805000,776.0,28800.0,23.85,74400,5368.859863000001,1745320000,Monday,37.32520029999999,39.623080160000065,23.71,24.11419997999998,762.6400085449219,703.5580017089844,-0.0027024914764625096,0.00889786904132528
2016-11-22,38.234001,28017000,773.9,24390.0,24.02,21900,5386.350098,1886800000,Tuesday,37.249800499999985,39.60356020000007,23.6839999,24.11379995999998,765.5200134277344,705.7860021972656,0.036039508888995986,0.003257718667707188
2016-11-23,38.627998,24459500,798.5,27630.0,24.049999,22100,5380.680176,1616740000,Wednesday,37.31140019999999,39.59048014000007,23.7089999,24.11239991999998,768.2300109863281,708.5760021972657,0.010304885434302191,-0.0010526463926110452
2016-11-25,39.330002,11830500,799.4,27600.0,24.18,24100,5398.919922,768070000,Friday,37.53740039999998,39.57540018000007,23.765999799999996,24.10559991999998,771.4800109863281,711.5860021972657,0.018173450252327417,0.0033898587917113865
2016-11-28,39.223999,22646000,787.5,31880.0,24.280001000000002,28800,5368.810059,1625620000,Monday,37.68860009999999,39.53828012000007,23.850999899999998,24.100599919999983,774.460009765625,714.3040026855468,-0.002695219796836068,-0.0055770160393202595
2016-11-29,37.914001,22196500,763.9,23290.0,24.18,28700,5379.919922,1788790000,Tuesday,37.85100009999998,39.47120010000007,23.9369999,24.094999939999983,773.910009765625,716.0080029296874,-0.03339786950331103,0.002069334336269879
2016-11-30,37.880001,17735500,754.3,13860.0,24.610001,73700,5323.680176,2064430000,Wednesday,37.96359999999998,39.41024010000007,24.023000000000003,24.101999959999986,772.4300109863282,717.3500024414062,-0.0008967663423334882,-0.010453639982636154
2016-12-01,36.375999,25632000,764.7,24540.0,24.59,66500,5251.109863000001,2264960000,Thursday,37.922599999999974,39.31688010000007,24.1190001,24.098999959999983,771.910009765625,718.8380029296875,-0.03970438121160558,-0.013631606445322908
2016-12-02,36.293999,20211500,781.5,27430.0,24.68,32300,5255.649902,1848930000,Friday,37.77880009999998,39.21704010000007,24.2100001,24.099999979999986,774.0400085449219,720.3660034179687,-0.0022542336225597204,0.000864586557594027
2016-12-05,37.360001000000004,20361000,790.4,24540.0,24.799999,50100,5308.890136999999,1798160000,Monday,37.81439999999998,39.134440080000076,24.323999999999998,24.109999979999984,779.010009765625,722.0480041503906,0.029371301850755094,0.010130095419738527
2016-12-06,37.169998,16958000,786.0,22000.0,24.84,39200,5333.0,1974850000,Tuesday,37.84099989999998,39.04188004000007,24.423,24.122799959999984,780.010009765625,723.8720043945312,-0.0050857332685833034,0.00454141305957112
2016-12-07,38.630001,27309500,768.8,27520.0,25.389999,111900,5393.759765999999,2122590000,Wednesday,37.88059989999998,38.991240080000075,24.5599999,24.142799959999984,779.5000061035156,725.1860046386719,0.03927907125526353,0.011393168198012171
2016-12-08,38.458,15970500,751.8,24020.0,25.790001,60100,5417.359863000001,2231070000,Thursday,37.86360009999998,38.93532004000008,24.734000099999996,24.164599959999986,774.8300048828125,726.0760046386719,-0.0044525238298596115,0.0043754445922428165
2016-12-09,38.436001,13612500,772.6,22310.0,25.559998999999998,78100,5444.5,2038700000,Friday,37.77419999999998,38.90124008000008,24.871999999999996,24.18539993999999,772.15,727.6520043945312,-0.0005720266264496177,0.005009845697230508
2016-12-12,38.486,12194500,762.7,11900.0,25.48,72000,5412.540039,1927560000,Monday,37.70040009999998,38.85484008000008,24.9919999,24.201399939999988,769.6700012207032,728.9240051269531,0.0013008377224259515,-0.005870137019009958
2016-12-13,39.630001,34119500,769.4,24280.0,25.360001,45100,5463.830078,2085710000,Tuesday,37.87200009999998,38.79264006000008,25.109999999999996,24.21679995999999,770.2200012207031,730.5580053710937,0.029725120823156592,0.009476149576802984
2016-12-14,39.737999,20754500,773.0,21150.0,24.93,69300,5436.669922,1974150000,Wednesday,38.05779989999998,38.74176002000008,25.141999899999995,24.22679995999999,772.0900024414062,732.5840051269531,0.0027251576400415534,-0.004970900561011127
2016-12-15,39.515999,16098000,763.4,21950.0,25.049999,33800,5456.850098,2095910000,Thursday,38.371799899999985,38.69823998000008,25.187999799999996,24.23399991999999,771.9600036621093,734.336005859375,-0.005586592319356654,0.0037118633813575386
2016-12-16,40.498001,18984500,758.3,22280.0,24.93,21600,5437.160156,3257750000,Friday,38.79220009999999,38.704199980000084,25.212999799999995,24.243799899999996,769.6400024414063,735.8120056152344,0.024850744631307542,-0.0036082981292112626
2016-12-19,40.546001000000004,17440500,736.3,26080.0,25.120001000000002,89500,5457.439941,1685800000,Monday,39.110800099999985,38.72868002000008,25.244999999999994,24.260999919999996,764.2299987792969,736.9200048828125,0.001185243686472326,0.0037298487479020537
2016-12-20,41.757999,23445500,742.9,21010.0,25.0,48700,5483.939941,1678040000,Tuesday,39.56960019999998,38.760040020000076,25.260999999999992,24.272399919999994,759.9200012207032,737.7800048828125,0.029891924483501864,0.004855756597688554
2016-12-21,41.540001000000004,26038000,732.8,15590.0,24.959999,61800,5471.430176,1493900000,Wednesday,39.86060019999998,38.79044004000008,25.217999999999996,24.292199919999995,756.3200012207031,738.4820043945313,-0.0052205087700680775,-0.002281163749893067
2016-12-22,41.689999,15555500,729.8,23280.0,24.780001000000002,35400,5447.419922,1582600000,Thursday,40.183800099999985,38.81820006000008,25.116999999999997,24.309999959999995,754.1200012207031,738.9460046386719,0.0036109291379169406,-0.004388295788790075
2016-12-23,42.667999,23352500,706.0,26630.0,24.75,6500,5462.689941,1144280000,Friday,40.60699989999999,38.870600040000085,25.036000099999995,24.335199959999997,747.4600036621093,739.1380041503907,0.023458863599397084,0.002803165391808582
2016-12-27,43.905998,29578500,704.8,10860.0,24.9,14400,5487.439941,1216870000,Tuesday,41.14899969999999,38.96268004000008,24.978000099999996,24.360399979999997,741.6700012207032,739.2760034179687,0.029014695533296386,0.00453073490666922
2016-12-28,43.948002,18912500,687.0,25800.0,24.41,77300,5438.560059,1322130000,Wednesday,41.58079979999999,39.06580008000009,24.882999999999992,24.376199959999997,733.4299987792969,739.25400390625,0.0009566802239640015,-0.00890759307173239
2016-12-29,42.936001,20225000,685.7,18610.0,24.530001000000002,95100,5432.089844,1264480000,Thursday,41.90059999999998,39.12812010000009,24.843000099999994,24.38699998,724.7,739.0600036621094,-0.023027235686391534,-0.001189692663096209
2016-12-30,42.737999,23213000,682.0,10680.0,24.379998999999998,43400,5383.120117,1550820000,Friday,42.222799999999985,39.168640040000085,24.776000099999994,24.387599960000003,716.5599975585938,738.98400390625,-0.004611561286296695,-0.009014896367019576
2017-01-03,43.397999,29616500,683.8,32710.0,24.790001,61800,5429.080078,1886200000,Tuesday,42.51279979999999,39.24020002000009,24.762000199999996,24.396399980000005,709.1099975585937,739.1560034179688,0.015442931710490049,0.008537792209922568
2017-01-04,45.397999,56067500,697.1,24500.0,25.309998999999998,76800,5477.0,1883360000,Wednesday,42.997999599999986,39.34779996000009,24.780999999999995,24.416199960000007,705.1899963378906,739.7660034179687,0.04608507410675777,0.008826527019592856
2017-01-05,45.349998,29558500,696.1,26930.0,25.59,125500,5487.939941,1792610000,Thursday,43.357199499999986,39.44375996000009,24.839999999999993,24.440399980000006,700.5099914550781,740.1360034179687,-0.0010573373509259465,0.001997433083804845
2017-01-06,45.801998,27639500,700.5,19310.0,25.450001,70400,5521.060059,1710770000,Friday,43.78339919999998,39.55043994000009,24.88900019999999,24.463200020000002,697.2799926757813,740.5060034179687,0.00996692436458324,0.006035072970198341
2017-01-09,46.256001,19897500,706.9,21780.0,25.540001,120800,5531.819824,1885500000,Monday,44.23999939999998,39.66659992000009,24.965000199999988,24.493600040000004,694.9899963378906,741.0200036621094,0.009912296839102996,0.0019488585316980167
2017-01-10,45.973999,18300000,721.0,23700.0,25.530001000000002,161000,5551.819824,1796500000,Tuesday,44.57059939999998,39.77003994000009,25.04300029999999,24.527600060000008,696.4899963378906,741.6420031738281,-0.006096549505003601,0.0036154467492288678
2017-01-11,45.945999,18254000,688.6,38610.0,26.059998999999998,536600,5563.649902,1954720000,Wednesday,44.77459949999998,39.88907994000009,25.159000199999987,24.57100006000001,694.8699951171875,741.5660021972657,-0.0006090399053604312,0.002130846888953375
2017-01-12,45.917999,18951000,701.8,79600.0,26.219998999999998,169200,5547.490234000001,1801750000,Thursday,44.97159919999998,40.01651990000009,25.34000009999999,24.61380004000001,696.3499938964844,741.6700024414063,-0.0006094110610153081,-0.002904508422463925
2017-01-13,47.549999,30465000,710.0,36100.0,26.48,89900,5574.120117,1605110000,Friday,45.43299899999998,40.20435986000009,25.53499999999999,24.666800040000012,698.7799926757813,741.9260021972656,0.03554161844029835,0.004800347882865541
2017-01-17,47.116001000000004,23087500,688.0,28620.0,26.190001000000002,107600,5538.72998,1757030000,Tuesday,45.87079919999998,40.394599880000094,25.71600019999999,24.72200006000001,699.3799926757813,741.8680017089844,-0.009127192620971392,-0.006349008678888546
2017-01-18,47.672001,18845000,693.1,20150.0,26.110001,67400,5555.649902,1683320000,Wednesday,46.29819939999999,40.598359880000096,25.84800019999999,24.76360006000001,700.3099914550781,741.7280017089844,0.011800661944972646,0.0030548378529187126
2017-01-19,48.751999,38661500,673.2,36850.0,26.200001,55300,5540.080078,1805710000,Thursday,46.633599399999994,40.81115986000009,25.937000399999988,24.809200080000004,697.9199951171875,741.232001953125,0.022654765425097034,-0.0028025207265841567
2017-01-20,48.945999,21021500,658.7,39290.0,26.49,84000,5555.330078,1740320000,Friday,46.99319949999999,41.01723988000009,26.02700039999999,24.852200080000006,694.1799987792969,739.452001953125,0.0039793240067962365,0.0027526677927560694
2017-01-23,49.784,31314500,664.6,32299.999999999996,26.610001,96600,5552.939941,1650290000,Monday,47.39139969999999,41.23315990000009,26.143000399999995,24.898800080000004,690.5899963378906,737.842001953125,0.017120929537059792,-0.000430242121789548
2017-01-24,50.922001,24827500,667.0,30490.0,26.950001,105600,5600.959961,1805370000,Tuesday,47.85799969999999,41.49135990000009,26.28400039999999,24.961800120000003,686.5999938964844,735.7540014648438,0.02285876988590707,0.0086476750172364
2017-01-25,50.894001,25713000,659.8,39980.0,27.25,186600,5656.339844,1959950000,Wednesday,48.34999989999999,41.767839920000085,26.45600029999999,25.034600100000002,680.4799926757812,733.6120007324218,-0.000549860560271398,0.00988756987830941
2017-01-26,50.501999,15760500,645.1,39280.0,27.190001000000002,90900,5655.180176,1827490000,Thursday,48.80559989999999,42.02363986000009,26.569000499999987,25.10980012,683.6599975585938,686.2780017089843,-0.007702322322821642,-0.00020502092023877427
2017-01-27,50.59,15831500,645.1,39280.0,27.02,62400,5660.779785,1663400000,Friday,49.2728,42.30963984000009,26.649000599999987,25.18380012,683.6599975585938,686.2780017089843,0.001742525083017199,0.000990173403097483
2017-01-30,50.125999,19005500,656.9,28550.0,26.65,69200,5613.709961,1777090000,Monday,49.53039999999999,42.57707978000008,26.666000599999983,25.241800120000004,683.6599975585938,686.2780017089843,-0.0091717928444357,-0.008315077743304311
2017-01-31,50.386002000000005,20580500,667.8,23390.0,26.549999,48300,5614.790039,2041480000,Tuesday,49.85740009999999,42.84907984000009,26.702000399999985,25.300200120000003,683.6599975585938,686.2780017089843,0.005186988891732636,0.00019240003625142776
2017-02-01,49.848,19794000,692.1,29510.0,26.74,42300,5642.649902,2223560000,Wednesday,50.07499999999999,43.09139988000008,26.765000299999986,25.359600120000003,683.6599975585938,686.2780017089843,-0.01067760843577159,0.0049618708458352145
2017-02-02,50.310001,12499000,696.9,39800.0,26.959999,78600,5636.200195,2073980000,Thursday,50.23080019999998,43.357519860000075,26.841000099999984,25.4256001,683.6599975585938,686.2780017089843,0.00926819531375389,-0.0011430280297407558
2017-02-03,50.265999,10933500,689.6,38990.0,26.92,74300,5666.77002,1786860000,Friday,50.36280019999998,43.624759860000076,26.884000099999987,25.487000100000003,683.6599975585938,686.2780017089843,-0.0008746173549072367,0.005423835907588659
2017-02-06,51.554001,17812500,703.1,26420.0,27.0,81100,5663.549805,1732280000,Monday,50.53980029999998,43.89115986000008,26.922999999999984,25.546600100000006,683.6599975585938,686.2780017089843,0.02562372230978638,-0.0005682628708479909
2017-02-07,51.495998,21224000,696.9,24860.0,26.25,622500,5674.220215,1919100000,Tuesday,50.59719999999997,44.14851986000008,26.852999899999986,25.590600120000005,683.6599975585938,686.2780017089843,-0.0011250921145771198,0.001884049821647249
2017-02-08,52.416,19665000,701.9,27120.0,26.450001,75800,5682.450195,1945060000,Wednesday,50.74939989999997,44.41023982000008,26.772999999999985,25.63600014,683.6599975585938,686.2780017089843,0.017865504810684385,0.0014504160374748665
2017-02-09,53.84,39101000,686.3,29080.0,26.559998999999998,28600,5715.180176,1943840000,Thursday,51.08319999999997,44.702559840000085,26.709999799999984,25.6816001,683.6599975585938,686.2780017089843,0.027167277167277293,0.005759835964562976
2017-02-10,53.846001,18098500,710.8,33470.0,26.76,74200,5734.129883,1852010000,Friday,51.40880009999997,45.02119984000008,26.683999799999988,25.733200099999998,690.2299987792969,686.2780017089843,0.00011145988112915006,0.003315679719001041
